year,match,map,total_kills,hs_percentage,total_deaths,KD_ratio,damage_per_r,grenade_damage_per_r,maps_played,rounds_played,kills_per_r,assist_per_r,deaths_per_r,saved_by_teammate,save_teammates,rating_2.0,rating_1.0,r_with_kills,zero_kill_r,one_kill_r,two_kill_r,three_kill_r,four_kill_r,five_kill_r,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_win_percent,first_kill_in_won_r,riffle_k,sniper_k,smg_k,pistol_k,grenade_k,other_k,one_o_one_clutch_w,one_o_one_clutch_l,one_o_two_clutch_w,one_o_three_clutch_w,one_o_four_clutch_w,one_o_five_clutch_w,team,age
2020,Online,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIG,24
2020,Online,Dust2,1175,54.9,966,1.22,78.7,3.9,61,1586,0.74,0.12,0.61,0.11,0.09,1.16,NA,777,809,478,211,77,11,0,132,103,1.28,0.97,70.5,10.5,919,17,19,206,15,2,19,6,7,2,0,0,BIG,24
2020,Online,Mirage,1128,54.3,995,1.13,82.5,4.2,55,1499,0.75,0.13,0.66,0.08,0.09,1.14,NA,756,743,466,217,64,9,0,140,108,1.3,1.01,73.6,12.4,897,8,12,200,13,0,9,9,7,1,1,0,BIG,24
2020,Online,Nuke,1030,54.7,882,1.17,79.6,3.9,52,1386,0.74,0.12,0.64,0.08,0.1,1.14,NA,687,699,441,172,52,21,1,117,86,1.36,0.99,78.6,12.3,826,6,26,165,9,2,6,5,8,3,0,0,BIG,24
2020,Online,Overpass,349,50.7,294,1.19,88.3,4.6,16,442,0.79,0.16,0.67,0.08,0.11,1.2,NA,237,205,152,63,17,5,0,47,39,1.21,1.05,78.7,15.9,277,2,11,54,5,2,5,3,1,0,0,0,BIG,24
2020,Online,Train,23,60.9,16,1.44,100.2,5.9,1,25,0.92,0.16,0.64,0.12,0.12,1.48,NA,16,9,10,5,1,0,0,7,2,3.5,1.93,57.1,25,18,0,0,4,1,0,0,1,0,0,0,0,BIG,24
2020,Online,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIG,24
2020,Online,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIG,24
2020,Online,Inferno,901,51.1,796,1.13,77.4,5.6,48,1239,0.73,0.13,0.64,0.1,0.13,1.1,NA,603,636,384,156,48,14,1,101,114,0.89,0.92,66.3,10.6,717,4,20,151,11,2,9,8,3,0,1,1,BIG,24
2020,Online,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIG,24
2020,Online,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIG,24
2020,Online,Vertigo,635,47.7,598,1.06,80.5,7.9,31,887,0.72,0.16,0.67,0.08,0.09,1.12,NA,432,455,279,111,34,8,0,100,90,1.11,1.06,73,15.8,519,3,8,94,11,0,8,1,6,2,0,0,BIG,24
2021,Majors,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Dust2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Mirage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Overpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Inferno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Majors,Vertigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Dust2,53,47.2,53,1,69.6,4.8,3,87,0.61,0.14,0.61,0.1,0.09,1.01,NA,37,50,24,10,3,0,0,9,11,0.82,0.97,44.4,8.5,41,3,0,6,3,0,1,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Mirage,7,71.4,15,0.47,61.6,6.7,1,17,0.41,0.12,0.88,0.06,0.12,0.45,NA,6,11,5,1,0,0,0,0,1,0,0.57,NA,0,4,0,0,3,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Nuke,23,47.8,19,1.21,82.9,2.7,1,29,0.79,0.21,0.66,0.21,0.07,1.29,NA,14,15,8,3,3,0,0,3,1,3,1.13,100,18.8,14,0,0,8,1,0,0,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Overpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Inferno,49,55.1,59,0.83,72.5,8.9,3,83,0.59,0.18,0.71,0.12,0.08,0.95,NA,34,49,20,13,1,0,0,7,8,0.88,0.93,71.4,13.9,42,0,1,6,0,1,1,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Big Events,Vertigo,22,45.5,16,1.38,92.7,8.4,1,27,0.81,0.22,0.59,0.07,0.15,1.28,NA,17,10,14,2,0,1,0,4,3,1.33,1.22,75,18.8,16,0,0,6,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,LAN,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,LAN,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,LAN,Dust2,96,47.9,80,1.2,78.6,5.1,5,136,0.71,0.12,0.59,0.13,0.12,1.17,NA,64,72,37,22,5,0,0,14,14,1,1.01,57.1,10.1,73,4,0,15,4,0,1,0,0,0,0,0,Eternal Fire,25
2021,LAN,Mirage,29,62.1,39,0.74,70.8,4.7,2,53,0.55,0.15,0.74,0.08,0.08,0.82,NA,20,33,14,4,1,1,0,2,4,0.5,0.73,50,5,19,0,0,10,0,0,1,0,0,0,0,0,Eternal Fire,25
2021,LAN,Nuke,23,47.8,19,1.21,82.9,2.7,1,29,0.79,0.21,0.66,0.21,0.07,1.29,NA,14,15,8,3,3,0,0,3,1,3,1.13,100,18.8,14,0,0,8,1,0,0,0,0,0,0,0,Eternal Fire,25
2021,LAN,Overpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,LAN,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,LAN,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,LAN,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,LAN,Inferno,49,55.1,59,0.83,72.5,8.9,3,83,0.59,0.18,0.71,0.12,0.08,0.95,NA,34,49,20,13,1,0,0,7,8,0.88,0.93,71.4,13.9,42,0,1,6,0,1,1,0,0,0,0,0,Eternal Fire,25
2021,LAN,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,LAN,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,LAN,Vertigo,22,45.5,16,1.38,92.7,8.4,1,27,0.81,0.22,0.59,0.07,0.15,1.28,NA,17,10,14,2,0,1,0,4,3,1.33,1.22,75,18.8,16,0,0,6,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Online,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Online,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Online,Dust2,1085,54.6,902,1.2,80.1,6.6,55,1468,0.74,0.13,0.61,0.1,0.12,1.17,NA,717,751,446,191,67,9,4,121,113,1.07,0.95,67.8,10,821,24,22,203,17,4,10,7,9,1,0,0,Eternal Fire,25
2021,Online,Mirage,950,54.8,828,1.15,83.5,4.5,46,1258,0.76,0.13,0.66,0.09,0.09,1.15,NA,628,630,394,161,58,15,0,126,121,1.04,1.01,74.6,14.6,742,9,10,178,11,2,6,3,5,4,0,0,Eternal Fire,25
2021,Online,Nuke,965,54.7,805,1.2,85.4,3.8,47,1238,0.78,0.13,0.65,0.09,0.12,1.22,NA,648,590,406,178,53,11,0,167,101,1.65,1.21,72.5,19.3,782,6,20,150,9,1,7,6,4,0,0,0,Eternal Fire,25
2021,Online,Overpass,622,54,561,1.11,84.3,4.6,29,808,0.77,0.12,0.69,0.1,0.12,1.16,NA,404,404,244,118,30,8,4,102,92,1.11,1.11,69.6,17.1,495,3,18,104,2,5,2,0,4,0,0,0,Eternal Fire,25
2021,Online,Train,160,56.9,149,1.07,83.6,5.1,8,215,0.74,0.15,0.69,0.09,0.1,1.09,NA,101,114,58,29,12,2,0,18,20,0.9,0.93,77.8,12.8,123,2,0,34,1,0,2,0,2,0,0,0,Eternal Fire,25
2021,Online,Ancient,30,36.7,42,0.71,79.1,4.2,2,51,0.59,0.14,0.82,0.14,0.04,0.84,NA,21,30,14,5,2,0,0,5,7,0.71,0.93,100,26.3,23,1,3,3,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Online,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Online,Inferno,1017,53.7,856,1.19,83,7.2,51,1353,0.75,0.13,0.63,0.1,0.11,1.18,NA,642,711,380,173,67,20,2,148,113,1.31,1.07,75.7,16.6,823,7,24,151,14,5,3,7,5,1,0,0,Eternal Fire,25
2021,Online,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Online,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,25
2021,Online,Vertigo,1053,49.6,856,1.23,88.9,10,51,1338,0.79,0.17,0.64,0.12,0.12,1.26,NA,688,650,408,209,58,12,1,179,113,1.58,1.19,77.7,18.8,836,4,11,180,25,4,6,11,2,1,0,0,Eternal Fire,25
2022,Majors,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Dust2,33,48.5,36,0.92,72.6,12.6,2,57,0.58,0.16,0.63,0.12,0.07,1,NA,26,31,20,5,1,0,0,6,5,1.2,1.05,66.7,16,24,1,0,7,1,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Mirage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Nuke,16,50,22,0.73,70.2,2.8,1,27,0.59,0.22,0.81,0.15,0.04,0.95,NA,11,16,7,3,1,0,0,6,6,1,1.41,66.7,36.4,14,0,0,1,1,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Overpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Inferno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Majors,Vertigo,39,46.2,25,1.56,98.2,21,2,47,0.83,0.19,0.53,0.06,0.09,1.5,NA,27,20,17,8,2,0,0,11,7,1.57,1.59,54.5,20.7,28,0,0,8,3,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Dust2,38,50,34,1.12,90.9,7.1,2,48,0.79,0.1,0.71,0.06,0.06,1.2,NA,26,22,15,10,1,0,0,7,6,1.17,1.19,42.9,18.8,32,1,1,4,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Mirage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Nuke,25,80,17,1.47,97,4.6,1,27,0.93,0.15,0.63,0.07,0.11,1.42,NA,17,10,11,5,0,1,0,5,1,5,1.53,60,27.3,18,0,1,6,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Overpass,66,51.5,49,1.35,105,5.8,3,73,0.9,0.23,0.67,0.11,0.11,1.47,NA,40,33,21,14,3,2,0,16,7,2.29,1.6,81.2,36.1,55,0,1,10,0,0,0,0,1,0,0,0,Eternal Fire,26
2022,Big Events,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Inferno,26,53.8,35,0.74,69.5,11,2,48,0.54,0.21,0.73,0.06,0.04,0.91,NA,18,30,13,2,3,0,0,6,6,1,1.08,50,14.3,17,0,4,4,1,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Big Events,Vertigo,73,49.3,51,1.43,91,8.3,3,90,0.81,0.21,0.57,0.14,0.1,1.43,NA,50,40,32,1,5,0,0,16,7,2.29,1.43,62.5,19.6,58,2,0,11,2,0,0,1,1,0,0,0,Eternal Fire,26
2022,LAN,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,LAN,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,LAN,Dust2,181,54.7,158,1.15,84.4,10.4,9,243,0.74,0.16,0.65,0.09,0.11,1.14,NA,119,124,71,35,12,1,0,24,26,0.92,0.98,75,15.8,139,2,1,34,5,0,0,0,0,0,0,0,Eternal Fire,26
2022,LAN,Mirage,51,45.1,45,1.13,87.3,5.5,2,64,0.8,0.14,0.7,0.09,0.09,1.16,NA,29,35,11,14,4,0,0,5,6,0.83,0.9,60,10.3,44,0,2,5,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,LAN,Nuke,82,62.2,75,1.09,87.8,4,4,101,0.81,0.19,0.74,0.1,0.06,1.24,NA,51,50,29,15,5,2,0,22,16,1.38,1.49,68.2,33.3,67,0,1,13,1,1,0,0,0,0,0,0,Eternal Fire,26
2022,LAN,Overpass,196,49.5,166,1.18,95.3,5.5,9,234,0.84,0.18,0.71,0.09,0.09,1.3,NA,119,115,66,36,11,5,1,47,29,1.62,1.46,72.3,30.6,164,2,2,26,2,0,1,1,1,0,0,0,Eternal Fire,26
2022,LAN,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,LAN,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,LAN,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,LAN,Inferno,129,45,108,1.19,82.6,9,6,165,0.78,0.15,0.65,0.07,0.11,1.16,NA,80,85,47,20,10,3,0,21,20,0.95,1.08,76.2,20.8,99,2,7,18,4,1,0,0,1,0,0,0,Eternal Fire,26
2022,LAN,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,LAN,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,LAN,Vertigo,297,48.5,227,1.31,97.5,12.1,13,357,0.83,0.19,0.64,0.1,0.11,1.39,NA,199,158,123,56,18,2,0,65,35,1.86,1.41,73.8,23.1,239,4,2,41,10,4,1,1,1,0,0,0,Eternal Fire,26
2022,Online,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Online,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Online,Dust2,624,55.3,468,1.33,94.9,12,29,761,0.82,0.19,0.61,0.1,0.09,1.33,NA,390,371,216,123,13,7,1,108,83,1.3,1.19,78.7,19.4,506,4,15,81,17,2,2,2,1,0,0,0,Eternal Fire,26
2022,Online,Mirage,466,53.6,422,1.1,88.1,4.7,21,608,0.77,0.14,0.69,0.08,0.07,1.16,NA,308,300,191,86,22,8,1,72,77,0.94,1.05,76.4,18,387,6,2,69,2,0,1,1,1,0,0,0,Eternal Fire,26
2022,Online,Nuke,806,50,671,1.2,92.1,5.6,37,996,0.81,0.16,0.67,0.1,0.08,1.27,NA,524,472,306,162,48,8,0,188,130,1.45,1.39,76.6,27.1,660,10,28,105,6,2,8,4,4,0,0,0,Eternal Fire,26
2022,Online,Overpass,472,55.5,316,1.49,102.8,6.2,19,498,0.95,0.13,0.63,0.07,0.07,1.45,NA,281,217,152,78,40,11,0,94,61,1.54,1.41,75.5,25.8,410,5,2,54,2,2,4,2,1,1,0,0,Eternal Fire,26
2022,Online,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Online,Ancient,33,42.4,39,0.85,73.9,4.2,2,55,0.6,0.2,0.71,0.09,0.07,0.97,NA,25,30,19,4,2,0,0,9,5,1.8,1.33,66.7,21.4,29,0,0,4,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Online,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Online,Inferno,690,52,579,1.19,84.9,6.5,35,924,0.75,0.16,0.63,0.09,0.11,1.23,NA,446,478,271,121,41,11,2,121,89,1.36,1.16,81.8,19.4,587,3,10,78,12,3,5,3,1,1,0,0,Eternal Fire,26
2022,Online,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Online,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,26
2022,Online,Vertigo,708,48.9,610,1.16,88.4,10.4,33,913,0.78,0.18,0.67,0.11,0.13,1.27,NA,466,447,286,130,38,12,0,150,89,1.69,1.33,74.7,23.4,584,8,17,83,17,2,6,2,3,0,0,0,Eternal Fire,26
2023,Majors,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,27
2023,Majors,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,27
2023,Majors,Dust2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,27
2023,Majors,Mirage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,27
2023,Majors,Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,27
2023,Majors,Overpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,27
